Hostname Pattern Block_size Threads Bandwidth_KB/s IOPS Latency_mean Total_I/O_KB Rununtime_ms 
bench-node4 randwrite 4k 128 1372 343 371802.796917 82784 60296
bench-node4 randwrite 2k 1 727 363 2736.111223 43678 60002
bench-node4 randwrite 2k 2 640 320 6235.569324 38414 60003
bench-node4 randwrite 2k 4 645 322 12382.851293 38734 60004
bench-node4 randwrite 2k 8 719 359 22213.622297 43198 60013
bench-node4 randwrite 2k 16 793 396 40284.733624 47662 60036
bench-node4 randwrite 2k 32 674 337 94692.768079 40600 60158
bench-node4 randwrite 2k 64 708 354 180288.005532 42664 60178
bench-node4 randwrite 2k 128 768 384 332350.329676 46306 60237
bench-node4 randwrite 1k 1 502 502 1979.580378 30139 60002
bench-node4 randwrite 1k 2 374 374 5325.312236 22483 60006
bench-node4 randwrite 1k 4 379 379 10533.888176 22759 60005
bench-node4 randwrite 1k 8 387 387 20611.681280 23290 60032
bench-node4 randwrite 1k 16 418 418 38236.160328 25111 60064
bench-node4 randwrite 1k 32 458 458 69781.249982 27526 60064
bench-node4 randwrite 1k 64 437 437 146045.834707 26323 60170
bench-node4 randwrite 1k 128 104 104 1221713.723958 7651 73049
Hostname Pattern Block_size Threads Bandwidth_KB/s IOPS Latency_mean Total_I/O_KB Rununtime_ms 
bench-node5 randwrite 8192k 1 58926 7 138994.518519 3538944 60057
bench-node5 randwrite 8192k 2 64764 7 252955.195789 3891200 60082
bench-node5 randwrite 8192k 4 70199 8 466697.649225 4227072 60215
bench-node5 randwrite 8192k 8 81003 9 808334.966667 4915200 60679
bench-node5 randwrite 8192k 16 73497 8 1770503.535519 4497408 61191
bench-node5 randwrite 8192k 32 76777 9 3275982.528239 4931584 64232
bench-node5 randwrite 8192k 64 74954 9 6857956.369048 4816896 64264
bench-node5 randwrite 8192k 128 75563 9 13169069.522082 5193728 68733
bench-node5 randwrite 4096k 1 50608 12 80916.502695 3039232 60054
bench-node5 randwrite 4096k 2 52043 12 157383.916121 3125248 60051
bench-node5 randwrite 4096k 4 58410 14 280458.978972 3506176 60026
bench-node5 randwrite 4096k 8 66101 16 495629.669763 3969024 60044
bench-node5 randwrite 4096k 16 81707 19 800891.631667 4915200 60156
bench-node5 randwrite 4096k 32 76158 18 1714450.873128 4648960 61043
bench-node5 randwrite 4096k 64 78389 19 3291079.259197 4898816 62493
bench-node5 randwrite 4096k 128 82008 20 6215941.986873 5304320 64680
bench-node5 randwrite 2048k 1 59077 28 34653.205084 3545088 60007
bench-node5 randwrite 2048k 2 61391 29 66700.703724 3684352 60014
bench-node5 randwrite 2048k 4 63365 30 129257.731576 3807232 60084
bench-node5 randwrite 2048k 8 62812 30 260798.405758 3770368 60026
bench-node5 randwrite 2048k 16 68062 33 481349.430140 4104192 60300
bench-node5 randwrite 2048k 32 75506 36 866528.726542 4583424 60702
bench-node5 randwrite 2048k 64 77741 37 1677326.485800 4759552 61223
bench-node5 randwrite 2048k 128 75191 36 3429760.834934 4689920 62373
bench-node5 randwrite 1024k 1 63650 62 16075.565800 3820544 60024
bench-node5 randwrite 1024k 2 64039 62 31967.061817 3843072 60011
bench-node5 randwrite 1024k 4 62719 61 65289.090835 3765248 60033
bench-node5 randwrite 1024k 8 63298 61 129396.787079 3804160 60099
bench-node5 randwrite 1024k 16 67308 65 243375.096782 4041728 60048
bench-node5 randwrite 1024k 32 74757 73 438211.913856 4493312 60105
bench-node5 randwrite 1024k 64 78530 76 832001.657866 4770816 60751
bench-node5 randwrite 1024k 128 78749 76 1650512.204960 4831232 61349
bench-node5 randwrite 512k 1 72485 141 7051.074741 4349952 60011
bench-node5 randwrite 512k 2 71285 139 14352.096948 4277760 60009
bench-node5 randwrite 512k 4 72934 142 28066.421939 4378112 60028
bench-node5 randwrite 512k 8 71382 139 57364.279967 4288512 60078
bench-node5 randwrite 512k 16 66296 129 123541.949512 3985408 60115
bench-node5 randwrite 512k 32 69711 136 234984.493641 4187136 60064
bench-node5 randwrite 512k 64 79509 155 412016.471845 4791808 60267
bench-node5 randwrite 512k 128 96180 187 681022.790094 5819904 60510
bench-node5 randwrite 256k 1 76205 297 3347.319187 4572416 60001
bench-node5 randwrite 256k 2 75803 296 6741.325097 4548352 60002
bench-node5 randwrite 256k 4 74709 291 13693.743361 4482816 60003
bench-node5 randwrite 256k 8 76036 297 26922.127693 4562944 60010
bench-node5 randwrite 256k 16 75396 294 54309.486454 4526336 60034
bench-node5 randwrite 256k 32 74552 291 109857.211777 4482304 60123
bench-node5 randwrite 256k 64 72415 282 226192.487812 4358400 60186
bench-node5 randwrite 256k 128 85718 334 382123.082000 5151232 60095
bench-node5 randwrite 128k 1 40807 318 3124.802081 2448512 60001
bench-node5 randwrite 128k 2 38703 302 6602.219313 2322304 60003
bench-node5 randwrite 128k 4 42267 330 12100.750757 2536448 60010
bench-node5 randwrite 128k 8 45802 357 22344.485726 2748544 60008
bench-node5 randwrite 128k 16 52026 406 39351.159336 3122560 60019
bench-node5 randwrite 128k 32 47117 368 86892.905018 2828672 60034
bench-node5 randwrite 128k 64 53486 417 153116.398334 3212416 60060
bench-node5 randwrite 128k 128 48818 381 335060.098582 2943488 60295
bench-node5 randwrite 64k 1 25315 395 2517.375916 1518976 60002
bench-node5 randwrite 64k 2 20407 318 6259.884865 1224576 60006
bench-node5 randwrite 64k 4 24017 375 10646.516872 1441408 60015
bench-node5 randwrite 64k 8 28003 437 18271.889494 1680704 60018
bench-node5 randwrite 64k 16 27923 436 36658.748673 1676352 60034
bench-node5 randwrite 64k 32 28516 445 71800.588460 1712512 60053
bench-node5 randwrite 64k 64 28146 439 145484.602862 1690816 60071
bench-node5 randwrite 64k 128 23528 367 258160.027672 1926592 81882
bench-node5 randwrite 32k 1 17109 534 1860.280607 1026688 60006
bench-node5 randwrite 32k 2 11049 345 5780.792867 663072 60009
bench-node5 randwrite 32k 4 11244 351 11372.097256 675168 60044
bench-node5 randwrite 32k 8 14615 456 17505.006166 877120 60015
bench-node5 randwrite 32k 16 14563 455 35145.095719 874560 60053
bench-node5 randwrite 32k 32 14782 461 69256.168969 887072 60009
bench-node5 randwrite 32k 64 14258 445 143601.830002 858176 60188
bench-node5 randwrite 32k 128 13440 420 304654.152325 807328 60069
bench-node5 randwrite 16k 1 7296 456 2182.484302 437776 60001
bench-node5 randwrite 16k 2 5846 365 5464.056265 350912 60018
bench-node5 randwrite 16k 4 5506 344 11613.033797 333760 60607
bench-node5 randwrite 16k 8 6686 417 19134.147644 404432 60485
bench-node5 randwrite 16k 16 7446 465 34370.039719 447136 60050
bench-node5 randwrite 16k 32 7416 463 69022.826595 452304 60988
bench-node5 randwrite 16k 64 7181 448 142553.249603 433392 60347
bench-node5 randwrite 16k 128 6831 426 299433.088846 410416 60076
bench-node5 randwrite 4k 1 1552 388 2569.233275 95904 61759
bench-node5 randwrite 4k 2 1624 406 4917.365278 97460 60009
bench-node5 randwrite 4k 4 1500 375 10652.772915 90028 60003
bench-node5 randwrite 4k 8 1456 364 21964.256565 98860 67892
bench-node5 randwrite 4k 16 2140 535 29882.212202 128500 60032
bench-node5 randwrite 4k 32 1926 481 66385.357518 115720 60055
bench-node5 randwrite 4k 64 1909 477 133899.236722 114852 60142
bench-node5 randwrite 4k 128 1696 424 300813.717092 102436 60367
bench-node5 randwrite 2k 1 957 478 2077.016357 57468 60001
bench-node5 randwrite 2k 2 706 353 5649.320773 42410 60003
bench-node5 randwrite 2k 4 802 401 9951.686312 48188 60016
bench-node5 randwrite 2k 8 1018 509 15702.712289 61096 60005
bench-node5 randwrite 2k 16 1083 541 29525.517072 65020 60023
bench-node5 randwrite 2k 32 1081 540 59115.987656 64970 60049
bench-node5 randwrite 2k 64 1018 509 125517.841616 61256 60137
bench-node5 randwrite 2k 128 937 468 272347.156837 56530 60282
bench-node5 randwrite 1k 1 316 316 3152.039284 28510 90069
bench-node5 randwrite 1k 2 645 645 3086.150953 38767 60011
bench-node5 randwrite 1k 4 384 384 10400.044463 23053 60007
bench-node5 randwrite 1k 8 445 445 17962.644031 26713 60005
bench-node5 randwrite 1k 16 472 472 33830.474101 28380 60043
bench-node5 randwrite 1k 32 479 479 66618.042418 28832 60068
bench-node5 randwrite 1k 64 271 271 235960.598627 24329 89712
bench-node5 randwrite 1k 128 743 743 171794.338335 44781 60210
Hostname Pattern Block_size Threads Bandwidth_KB/s IOPS Latency_mean Total_I/O_KB Rununtime_ms 
bench-node6 randwrite 8192k 1 60779 7 134758.557047 3661824 60248
bench-node6 randwrite 8192k 2 57995 7 282480.124122 3497984 60315
bench-node6 randwrite 8192k 4 68995 8 474889.025641 4153344 60197
bench-node6 randwrite 8192k 8 77109 9 849062.099825 4677632 60662
bench-node6 randwrite 8192k 16 75486 9 1731590.642729 4562944 60447
bench-node6 randwrite 8192k 32 77883 9 3335248.884550 4825088 61953
bench-node6 randwrite 8192k 64 73352 8 6953844.578856 4726784 64439
bench-node6 randwrite 8192k 128 79991 9 12432830.489552 5488640 68615
bench-node6 randwrite 4096k 1 52976 12 77297.484576 3186688 60153
bench-node6 randwrite 4096k 2 54106 13 151382.866330 3248128 60032
bench-node6 randwrite 4096k 4 59514 14 275256.011442 3579904 60152
bench-node6 randwrite 4096k 8 68182 16 480488.558442 4100096 60134
bench-node6 randwrite 4096k 16 79496 19 813018.028692 4853760 61056
bench-node6 randwrite 4096k 32 79507 19 1640001.971138 4825088 60687
bench-node6 randwrite 4096k 64 75492 18 3393438.968966 4751360 62938
bench-node6 randwrite 4096k 128 78744 19 6489021.116559 5095424 64708
bench-node6 randwrite 2048k 1 59245 28 34554.824309 3555328 60010
bench-node6 randwrite 2048k 2 58975 28 69433.745518 3540992 60042
bench-node6 randwrite 2048k 4 59085 28 138506.986736 3551232 60103
bench-node6 randwrite 2048k 8 61595 30 265955.707641 3698688 60048
bench-node6 randwrite 2048k 16 69711 34 469962.106881 4196352 60196
bench-node6 randwrite 2048k 32 76730 37 851477.500885 4628480 60321
bench-node6 randwrite 2048k 64 73245 35 1783297.657446 4442112 60647
bench-node6 randwrite 2048k 128 76212 37 3376325.937018 4780032 62720
bench-node6 randwrite 1024k 1 59767 58 17120.247646 3589120 60051
bench-node6 randwrite 1024k 2 64769 63 31605.887016 3888128 60030
bench-node6 randwrite 1024k 4 62235 60 65796.474781 3735552 60023
bench-node6 randwrite 1024k 8 57290 55 142965.917311 3442688 60092
bench-node6 randwrite 1024k 16 65143 63 251463.288557 3910656 60031
bench-node6 randwrite 1024k 32 69853 68 468993.083699 4196352 60074
bench-node6 randwrite 1024k 64 77803 75 841031.819887 4696064 60358
bench-node6 randwrite 1024k 128 79667 77 1632464.589760 4859904 61002
bench-node6 randwrite 512k 1 69517 135 7352.693261 4171264 60003
bench-node6 randwrite 512k 2 71432 139 14322.166488 4286976 60014
bench-node6 randwrite 512k 4 72190 140 28355.328330 4332032 60008
bench-node6 randwrite 512k 8 67130 131 60999.131098 4030464 60039
bench-node6 randwrite 512k 16 67270 131 121752.331390 4040192 60059
bench-node6 randwrite 512k 32 70630 137 231915.381102 4248064 60145
bench-node6 randwrite 512k 64 78061 152 419654.065765 4694528 60139
bench-node6 randwrite 512k 128 77498 151 845082.018156 4681216 60404
bench-node6 randwrite 256k 1 72418 282 3523.007364 4345600 60007
bench-node6 randwrite 256k 2 70946 277 7203.993987 4257280 60007
bench-node6 randwrite 256k 4 71841 280 14240.496111 4311296 60011
bench-node6 randwrite 256k 8 73094 285 28005.839888 4387328 60023
bench-node6 randwrite 256k 16 72207 282 56707.734629 4334336 60026
bench-node6 randwrite 256k 32 71248 278 114899.811397 4281088 60087
bench-node6 randwrite 256k 64 74003 289 221340.334485 4444416 60057
bench-node6 randwrite 256k 128 62795 245 520373.296715 3779840 60193
bench-node6 randwrite 128k 1 41578 324 3066.782669 2494848 60004
bench-node6 randwrite 128k 2 57255 447 4459.087932 3435392 60001
bench-node6 randwrite 128k 4 46086 360 11096.743809 2765440 60006
bench-node6 randwrite 128k 8 39848 311 25684.848036 2391296 60010
bench-node6 randwrite 128k 16 43046 336 47561.962457 2584320 60036
bench-node6 randwrite 128k 32 56579 442 72373.053062 3396480 60030
bench-node6 randwrite 128k 64 39133 305 166826.273469 2965632 75782
bench-node6 randwrite 128k 128 45480 355 289390.727995 3415936 75107
bench-node6 randwrite 64k 1 28914 451 2202.553506 1734976 60003
bench-node6 randwrite 64k 2 25534 398 5000.921637 1532160 60004
bench-node6 randwrite 64k 4 23585 368 10841.562921 1415360 60009
bench-node6 randwrite 64k 8 19447 303 26315.237758 1167168 60017
bench-node6 randwrite 64k 16 22048 344 46431.247800 1323904 60046
bench-node6 randwrite 64k 32 24271 379 84356.915774 1457408 60045
bench-node6 randwrite 64k 64 19428 303 210783.165408 1169664 60205
bench-node6 randwrite 64k 128 24231 378 337939.139185 1459008 60210
bench-node6 randwrite 32k 1 13617 425 2339.362864 817056 60001
bench-node6 randwrite 32k 2 11530 360 5539.353175 692960 60097
bench-node6 randwrite 32k 4 11654 364 10970.850126 699680 60033
bench-node6 randwrite 32k 8 10737 335 23829.550082 644384 60010
bench-node6 randwrite 32k 16 11335 354 45155.963677 683648 60311
bench-node6 randwrite 32k 32 11953 373 85648.259499 717568 60031
bench-node6 randwrite 32k 64 11393 356 179707.441951 685760 60187
bench-node6 randwrite 32k 128 11350 354 360723.842432 686432 60474
bench-node6 randwrite 16k 1 6755 422 2357.917778 405344 60003
bench-node6 randwrite 16k 2 6227 389 5128.582663 373760 60022
bench-node6 randwrite 16k 4 6087 380 10504.065609 369952 60771
bench-node6 randwrite 16k 8 5508 344 23225.700402 334208 60666
bench-node6 randwrite 16k 16 6699 418 38200.845504 405552 60533
bench-node6 randwrite 16k 32 6943 433 73723.227203 418656 60295
bench-node6 randwrite 16k 64 6320 395 161989.001390 391328 61918
bench-node6 randwrite 16k 128 5958 372 342798.659137 366928 61578
bench-node6 randwrite 4k 1 1626 406 2452.931144 97944 60218
bench-node6 randwrite 4k 2 1752 438 4558.047466 108624 61977
bench-node6 randwrite 4k 4 1504 376 10626.961987 90284 60010
bench-node6 randwrite 4k 8 1276 319 25060.120165 76628 60047
bench-node6 randwrite 4k 16 1287 321 49696.659903 77272 60026
bench-node6 randwrite 4k 32 1451 362 88088.306786 87240 60085
bench-node6 randwrite 4k 64 1404 351 181867.100208 84624 60249
bench-node6 randwrite 4k 128 1363 340 374317.295470 82296 60352
bench-node6 randwrite 2k 1 743 371 2677.120306 44636 60003
bench-node6 randwrite 2k 2 456 228 8748.712657 37008 81057
bench-node6 randwrite 2k 4 748 374 10677.237143 44918 60002
bench-node6 randwrite 2k 8 499 249 32015.551664 29982 60015
bench-node6 randwrite 2k 16 656 328 48732.432487 39400 60021
bench-node6 randwrite 2k 32 698 349 91490.242560 42002 60096
bench-node6 randwrite 2k 64 660 330 193376.392616 39764 60168
bench-node6 randwrite 2k 128 770 385 331532.409289 46466 60337
bench-node6 randwrite 1k 1 491 491 2024.696791 29478 60003
bench-node6 randwrite 1k 2 379 379 5254.217361 22787 60004
bench-node6 randwrite 1k 4 182 182 21879.792476 14673 80306
bench-node6 randwrite 1k 8 594 594 13455.125449 35672 60032
bench-node6 randwrite 1k 16 357 357 44725.391594 21461 60013
bench-node6 randwrite 1k 32 447 447 71453.307838 26881 60064
bench-node6 randwrite 1k 64 154 154 414553.412083 13854 89751
bench-node6 randwrite 1k 128 753 753 169582.674286 45368 60225
Hostname Pattern Block_size Threads Bandwidth_KB/s IOPS Latency_mean Total_I/O_KB Rununtime_ms 
bench-node7 randwrite 8192k 1 57374 7 142755.413302 3448832 60111
bench-node7 randwrite 8192k 2 61895 7 264676.173626 3727360 60220
bench-node7 randwrite 8192k 4 66705 8 491152.300613 4005888 60053
bench-node7 randwrite 8192k 8 75090 9 872423.100719 4554752 60657
bench-node7 randwrite 8192k 16 75216 9 1735131.906810 4571136 60773
bench-node7 randwrite 8192k 32 73750 9 3491023.964602 4628480 62759
bench-node7 randwrite 8192k 64 72442 8 6987496.868966 4751360 65588
bench-node7 randwrite 8192k 128 76727 9 13105483.974922 5226496 68118
bench-node7 randwrite 4096k 1 52493 12 78008.574772 3149824 60004
bench-node7 randwrite 4096k 2 53482 13 153148.044643 3211264 60043
bench-node7 randwrite 4096k 4 58635 14 279383.936195 3530752 60215
bench-node7 randwrite 4096k 8 62932 15 520612.803030 3784704 60139
bench-node7 randwrite 4096k 16 79327 19 825841.535500 4788224 60360
bench-node7 randwrite 4096k 32 76476 18 1707588.529930 4653056 60843
bench-node7 randwrite 4096k 64 69861 17 3684684.645617 4345856 62207
bench-node7 randwrite 4096k 128 62625 15 7807444.206166 4251648 67890
bench-node7 randwrite 2048k 1 55889 27 36629.929792 3354624 60022
bench-node7 randwrite 2048k 2 59091 28 69299.967667 3547136 60028
bench-node7 randwrite 2048k 4 57981 28 141261.753964 3487744 60153
bench-node7 randwrite 2048k 8 59902 29 273463.742210 3614720 60343
bench-node7 randwrite 2048k 16 68264 33 479924.207734 4130816 60512
bench-node7 randwrite 2048k 32 74628 36 874688.784525 4552704 61005
bench-node7 randwrite 2048k 64 75403 36 1726533.052818 4614144 61193
bench-node7 randwrite 2048k 128 73251 35 3513159.015192 4583424 62571
bench-node7 randwrite 1024k 1 61958 60 16514.460479 3718144 60010
bench-node7 randwrite 1024k 2 63144 61 32420.349703 3794944 60099
bench-node7 randwrite 1024k 4 62318 60 65704.199343 3739648 60009
bench-node7 randwrite 1024k 8 57246 55 143079.149925 3435520 60013
bench-node7 randwrite 1024k 16 64329 62 254648.610066 3865600 60091
bench-node7 randwrite 1024k 32 69543 67 471065.096640 4174848 60032
bench-node7 randwrite 1024k 64 75381 73 865202.611744 4586496 60844
bench-node7 randwrite 1024k 128 76777 74 1697560.812226 4673536 60871
bench-node7 randwrite 512k 1 72754 142 7025.256245 4365824 60008
bench-node7 randwrite 512k 2 69637 136 14691.988114 4178432 60003
bench-node7 randwrite 512k 4 70447 137 29058.115631 4228608 60025
bench-node7 randwrite 512k 8 65236 127 62769.776834 3916288 60032
bench-node7 randwrite 512k 16 63403 123 129180.174936 3807744 60056
bench-node7 randwrite 512k 32 68841 134 237956.665347 4136960 60094
bench-node7 randwrite 512k 64 77996 152 419993.543789 4694528 60189
bench-node7 randwrite 512k 128 84675 165 773594.832145 5096960 60194
bench-node7 randwrite 256k 1 73428 286 3474.585764 4405760 60001
bench-node7 randwrite 256k 2 76548 299 6676.293134 4593664 60010
bench-node7 randwrite 256k 4 73348 286 13947.945388 4401664 60010
bench-node7 randwrite 256k 8 73340 286 27911.113638 4401920 60020
bench-node7 randwrite 256k 16 70944 277 57719.735183 4263168 60092
bench-node7 randwrite 256k 32 69951 273 117082.611795 4201984 60070
bench-node7 randwrite 256k 64 71993 281 227517.237138 4328960 60130
bench-node7 randwrite 256k 128 60096 234 545040.364917 3617792 60200
bench-node7 randwrite 128k 1 39557 309 3224.280576 2373632 60004
bench-node7 randwrite 128k 2 44993 351 5677.504172 2700032 60009
bench-node7 randwrite 128k 4 46150 360 11081.128639 2770176 60025
bench-node7 randwrite 128k 8 33357 260 26260.885073 2396800 71851
bench-node7 randwrite 128k 16 44124 344 46399.011543 2650368 60065
bench-node7 randwrite 128k 32 48157 376 85032.388291 2890368 60019
bench-node7 randwrite 128k 64 39976 312 204873.767795 2400640 60052
bench-node7 randwrite 128k 128 43541 340 375997.054964 2619904 60170
bench-node7 randwrite 64k 1 25642 400 2484.414857 1538688 60005
bench-node7 randwrite 64k 2 25960 405 4918.638015 1557632 60001
bench-node7 randwrite 64k 4 28469 444 8980.288487 1708224 60001
bench-node7 randwrite 64k 8 22707 354 22535.565332 1363136 60031
bench-node7 randwrite 64k 16 18746 292 54609.543463 1124992 60011
bench-node7 randwrite 64k 32 25874 404 79116.098331 1552960 60018
bench-node7 randwrite 64k 64 24757 386 165405.129925 1486144 60028
bench-node7 randwrite 64k 128 23186 362 352956.687514 1394752 60153
bench-node7 randwrite 32k 1 16159 504 1969.387783 969696 60006
bench-node7 randwrite 32k 2 12156 379 5253.430529 730784 60115
bench-node7 randwrite 32k 4 12500 390 10228.779649 750656 60050
bench-node7 randwrite 32k 8 12836 401 19932.179788 771040 60066
bench-node7 randwrite 32k 16 12316 384 41559.055990 740704 60141
bench-node7 randwrite 32k 32 11244 351 91052.367727 677024 60212
bench-node7 randwrite 32k 64 12243 382 167235.899055 735136 60043
bench-node7 randwrite 32k 128 11972 374 341990.251889 724128 60483
bench-node7 randwrite 16k 1 7061 441 2255.133648 423680 60002
bench-node7 randwrite 16k 2 6858 428 4655.170794 411536 60005
bench-node7 randwrite 16k 4 6140 383 10413.998503 374000 60908
bench-node7 randwrite 16k 8 6499 406 19684.666884 392608 60405
bench-node7 randwrite 16k 16 6587 411 38852.259758 398032 60424
bench-node7 randwrite 16k 32 6944 434 73710.529704 422576 60849
bench-node7 randwrite 16k 64 6148 384 166499.698508 374192 60857
bench-node7 randwrite 16k 128 5961 372 343379.715350 358672 60164
bench-node7 randwrite 4k 1 1601 400 2490.661289 103640 64708
bench-node7 randwrite 4k 2 1696 424 4709.934911 115412 68044
bench-node7 randwrite 4k 4 1942 485 8229.985205 116528 60001
bench-node7 randwrite 4k 8 1391 347 22975.616136 83540 60018
bench-node7 randwrite 4k 16 1307 326 48945.912459 78500 60053
bench-node7 randwrite 4k 32 1242 310 102916.385720 74676 60092
bench-node7 randwrite 4k 64 1376 344 185711.476664 82792 60140
bench-node7 randwrite 4k 128 1398 349 364493.505793 84588 60467
bench-node7 randwrite 2k 1 723 361 2751.386392 52056 71910
bench-node7 randwrite 2k 2 1084 542 3676.909440 65084 60001
bench-node7 randwrite 2k 4 603 301 13252.425453 36192 60017
bench-node7 randwrite 2k 8 623 311 25660.894337 37402 60013
bench-node7 randwrite 2k 16 631 315 50683.134396 37888 60036
bench-node7 randwrite 2k 32 670 335 95426.316974 40262 60063
bench-node7 randwrite 2k 64 784 392 162803.257707 47232 60169
bench-node7 randwrite 2k 128 806 403 316905.206874 48590 60284
bench-node7 randwrite 1k 1 558 558 1779.547014 33511 60004
bench-node7 randwrite 1k 2 234 234 8527.382805 16528 70570
bench-node7 randwrite 1k 4 679 679 5881.336613 40753 60012
bench-node7 randwrite 1k 8 437 437 18287.483137 26241 60035
bench-node7 randwrite 1k 16 404 404 39507.635208 24307 60054
bench-node7 randwrite 1k 32 60 60 532370.476283 4111 68399
bench-node7 randwrite 1k 64 577 577 110757.461640 34698 60120
bench-node7 randwrite 1k 128 349 349 364604.352050 21122 60356
Hostname Pattern Block_size Threads Bandwidth_KB/s IOPS Latency_mean Total_I/O_KB Rununtime_ms 
bench-node8 randwrite 8192k 1 57755 7 141814.790094 3473408 60140
bench-node8 randwrite 8192k 2 62764 7 261013.311688 3784704 60300
bench-node8 randwrite 8192k 4 67433 8 485846.500000 4079616 60498
bench-node8 randwrite 8192k 8 77231 9 848294.442105 4669440 60460
bench-node8 randwrite 8192k 16 77226 9 1687253.156627 4759552 61631
bench-node8 randwrite 8192k 32 70399 8 3689747.560976 4366336 62022
bench-node8 randwrite 8192k 64 73124 8 6962277.686106 4775936 65312
bench-node8 randwrite 8192k 128 76100 9 13279446.049521 5128192 67387
bench-node8 randwrite 4096k 1 51770 12 79097.297368 3112960 60130
bench-node8 randwrite 4096k 2 52967 12 154635.809769 3186688 60163
bench-node8 randwrite 4096k 4 59799 14 273942.886621 3612672 60413
bench-node8 randwrite 4096k 8 65165 15 502775.771875 3932160 60341
bench-node8 randwrite 4096k 16 79979 19 817415.624788 4825088 60329
bench-node8 randwrite 4096k 32 70881 17 1838419.612418 4354048 61427
bench-node8 randwrite 4096k 64 76378 18 3391126.896251 4698112 61511
bench-node8 randwrite 4096k 128 76409 18 6727564.435038 4886528 63952
bench-node8 randwrite 2048k 1 58024 28 35281.395294 3481600 60002
bench-node8 randwrite 2048k 2 61351 29 66742.726818 3688448 60120
bench-node8 randwrite 2048k 4 64011 31 127953.222517 3856384 60245
bench-node8 randwrite 2048k 8 63360 30 258543.715438 3807232 60088
bench-node8 randwrite 2048k 16 68855 33 475783.271878 4165632 60498
bench-node8 randwrite 2048k 32 74454 36 879501.020473 4501504 60460
bench-node8 randwrite 2048k 64 71307 34 1829279.608511 4331520 60744
bench-node8 randwrite 2048k 128 71819 35 3599447.481465 4474880 62307
bench-node8 randwrite 1024k 1 62892 61 16268.976397 3774464 60015
bench-node8 randwrite 1024k 2 63503 62 32236.328410 3813376 60050
bench-node8 randwrite 1024k 4 62332 60 65694.174603 3741696 60028
bench-node8 randwrite 1024k 8 63315 61 129356.812332 3803136 60066
bench-node8 randwrite 1024k 16 67896 66 241264.911551 4086784 60191
bench-node8 randwrite 1024k 32 70222 68 466515.778952 4261888 60691
bench-node8 randwrite 1024k 64 76476 74 853095.819650 4627456 60508
bench-node8 randwrite 1024k 128 73005 71 1688908.148269 4703232 64423
bench-node8 randwrite 512k 1 71403 139 7157.924952 4284416 60003
bench-node8 randwrite 512k 2 72971 142 14020.103110 4379648 60019
bench-node8 randwrite 512k 4 71689 140 28553.912325 4303872 60035
bench-node8 randwrite 512k 8 67223 131 60914.814434 4036608 60048
bench-node8 randwrite 512k 16 64156 125 127659.871649 3857408 60125
bench-node8 randwrite 512k 32 68954 134 237558.575293 4144640 60107
bench-node8 randwrite 512k 64 77263 150 423980.619513 4665344 60382
bench-node8 randwrite 512k 128 89858 175 728804.488390 5446144 60608
bench-node8 randwrite 256k 1 74962 292 3403.170006 4497920 60002
bench-node8 randwrite 256k 2 73635 287 6940.154065 4418304 60002
bench-node8 randwrite 256k 4 71320 278 14344.866296 4279296 60001
bench-node8 randwrite 256k 8 70091 273 29205.813553 4208384 60041
bench-node8 randwrite 256k 16 70460 275 58114.012045 4229632 60028
bench-node8 randwrite 256k 32 71605 279 114375.707954 4296960 60009
bench-node8 randwrite 256k 64 72235 282 226738.099293 4344320 60141
bench-node8 randwrite 256k 128 79506 310 411939.753250 4785920 60195
bench-node8 randwrite 128k 1 49552 387 2571.868305 2973184 60001
bench-node8 randwrite 128k 2 34335 268 7443.475957 2060288 60005
bench-node8 randwrite 128k 4 52211 407 9794.065860 3132928 60004
bench-node8 randwrite 128k 8 43247 337 23663.788448 2595072 60005
bench-node8 randwrite 128k 16 46634 364 43902.017097 2800000 60042
bench-node8 randwrite 128k 32 37621 293 108846.094067 2258816 60041
bench-node8 randwrite 128k 64 33816 264 242135.467707 2033408 60130
bench-node8 randwrite 128k 128 35791 279 457093.799477 2154368 60192
bench-node8 randwrite 64k 1 26673 416 2388.824449 1600448 60001
bench-node8 randwrite 64k 2 24398 381 5234.107196 1463936 60001
bench-node8 randwrite 64k 4 26357 411 9700.280997 1581568 60004
bench-node8 randwrite 64k 8 29347 458 17434.234666 1761280 60015
bench-node8 randwrite 64k 16 28690 448 35678.408807 1722240 60028
bench-node8 randwrite 64k 32 22395 349 91425.828376 1344704 60043
bench-node8 randwrite 64k 64 21874 341 187204.730126 1317120 60213
bench-node8 randwrite 64k 128 15329 239 351628.498202 1405760 91702
bench-node8 randwrite 32k 1 20207 631 1573.589364 1212480 60001
bench-node8 randwrite 32k 2 13615 425 4689.984019 816960 60004
bench-node8 randwrite 32k 4 14300 446 8939.762745 858080 60005
bench-node8 randwrite 32k 8 13282 415 19263.464003 796960 60003
bench-node8 randwrite 32k 16 14380 449 35591.124217 863264 60029
bench-node8 randwrite 32k 32 14163 442 72281.264403 850944 60080
bench-node8 randwrite 32k 64 12998 406 157517.861371 780672 60057
bench-node8 randwrite 32k 128 11169 349 366594.515354 671104 60086
bench-node8 randwrite 16k 1 7629 476 2086.890341 459168 60180
bench-node8 randwrite 16k 2 7516 469 4247.722327 451120 60014
bench-node8 randwrite 16k 4 6826 426 9366.782721 410016 60066
